date,open,high,low,close,SMA_20
2023-08-08,116.5,117.0,116.0,116.5,115.95
2023-08-09,116.5,117.0,116.5,117.0,116.05
2023-08-10,117.0,118.0,117.0,118.0,116.2
2023-08-11,118.0,118.5,118.0,118.0,116.35
2023-08-14,118.0,118.5,117.0,117.0,116.375
2023-08-15,118.0,118.0,117.0,117.0,116.4
2023-08-16,117.0,118.0,117.0,118.0,116.55
2023-08-17,117.5,117.5,116.5,116.5,116.625
2023-08-18,117.0,118.0,116.5,117.5,116.725
2023-08-21,117.5,118.0,117.0,117.0,116.8
2023-08-22,117.0,117.5,116.5,116.5,116.825
2023-08-23,117.0,117.5,116.5,116.5,116.825
2023-08-24,116.5,118.0,116.5,117.5,116.85
2023-08-25,117.5,118.0,116.5,116.5,116.85
2023-08-28,117.0,117.5,116.5,117.0,116.875
2023-08-29,117.0,118.0,117.0,117.5,116.95
2023-08-30,117.5,118.0,117.0,117.0,116.975
2023-08-31,117.5,117.5,116.0,116.0,116.975
2023-09-01,116.0,117.0,116.0,116.5,116.975
2023-09-04,116.5,117.5,116.0,117.5,117.05
2023-09-05,117.5,117.5,117.0,117.0,117.075
2023-09-06,117.5,117.5,117.0,117.0,117.075
2023-09-07,117.0,117.5,116.5,117.0,117.025
2023-09-08,117.0,117.0,116.5,116.5,116.95
2023-09-11,116.5,117.0,116.5,117.0,116.95
2023-09-12,117.0,117.5,116.5,117.0,116.95
2023-09-13,117.0,117.5,116.5,116.5,116.875
2023-09-14,117.0,117.0,116.5,117.0,116.9
2023-09-15,117.0,117.5,116.5,117.5,116.9
2023-09-18,117.0,117.5,117.0,117.0,116.9
2023-09-19,117.0,118.0,117.0,117.0,116.925
2023-09-20,117.0,117.5,116.5,117.0,116.95
2023-09-21,117.0,117.5,116.5,116.5,116.9
2023-09-22,116.5,117.0,116.5,117.0,116.925
2023-09-25,117.0,117.0,116.5,116.5,116.9
2023-09-26,116.5,117.0,116.0,116.0,116.825
2023-09-27,116.0,116.5,116.0,116.5,116.8
2023-09-28,116.5,117.0,116.0,116.0,116.8
2023-10-02,116.5,117.0,116.0,116.5,116.8
2023-10-03,116.5,116.5,116.0,116.0,116.725
2023-10-04,116.0,116.0,115.0,115.0,116.625
2023-10-05,115.0,116.0,115.0,115.0,116.525
2023-10-06,115.5,116.0,115.5,115.5,116.45
2023-10-11,116.5,116.5,115.5,116.5,116.45
2023-10-12,117.0,117.0,116.0,116.5,116.425
2023-10-13,116.0,116.5,115.5,116.0,116.375
2023-10-16,116.0,116.5,116.0,116.5,116.375
2023-10-17,116.5,117.0,116.0,116.5,116.35
2023-10-18,116.5,116.5,116.0,116.0,116.275
2023-10-19,116.0,116.5,115.5,116.0,116.225
2023-10-20,115.5,116.0,115.5,115.5,116.15
2023-10-23,115.5,116.0,115.5,115.5,116.075
2023-10-24,115.5,116.0,115.5,115.5,116.025
2023-10-25,115.5,116.0,115.5,115.5,115.95
2023-10-26,115.5,116.0,115.0,115.0,115.875
2023-10-27,115.5,116.0,115.0,115.5,115.85
2023-10-30,116.0,116.0,115.5,115.5,115.8
2023-10-31,116.0,116.0,115.5,116.0,115.8
2023-11-01,116.0,117.5,115.5,117.0,115.825
2023-11-02,117.0,118.0,116.5,118.0,115.925
2023-11-03,118.0,118.5,117.0,117.5,116.05
2023-11-06,118.0,118.5,117.5,117.5,116.175
2023-11-07,117.5,118.0,117.5,118.0,116.3
2023-11-08,118.0,118.5,118.0,118.5,116.4
2023-11-09,118.5,118.5,117.5,117.5,116.45
2023-11-10,117.5,118.0,117.0,117.0,116.5
2023-11-13,117.5,118.0,116.5,116.5,116.5
2023-11-14,117.0,117.5,116.5,116.5,116.5
2023-11-15,117.0,118.0,117.0,118.0,116.6
2023-11-16,118.0,118.5,117.0,117.0,116.65
2023-11-17,117.5,118.0,117.0,117.0,116.725
2023-11-20,117.0,118.0,117.0,118.0,116.85
2023-11-21,117.5,118.5,117.5,118.0,116.975
2023-11-22,118.0,118.5,117.5,118.0,117.1
2023-11-23,118.0,118.5,118.0,118.5,117.275
2023-11-24,118.5,119.0,118.0,119.0,117.45
2023-11-27,119.0,120.5,119.0,120.0,117.675
2023-11-28,120.0,121.0,119.5,119.5,117.85
2023-11-29,119.5,121.0,119.5,120.0,118.0
2023-11-30,120.0,120.5,119.5,119.5,118.075
2023-12-01,119.0,120.5,119.0,120.0,118.2
2023-12-04,120.0,121.0,120.0,121.0,118.375
2023-12-05,121.0,121.5,120.0,121.5,118.55
2023-12-06,122.0,122.5,121.5,122.0,118.725
2023-12-07,122.0,122.0,121.0,121.0,118.9
2023-12-08,121.0,121.5,120.5,120.5,119.075
2023-12-11,120.5,120.5,119.5,120.0,119.25
2023-12-12,120.0,120.0,119.5,120.0,119.425
2023-12-13,120.0,120.5,119.5,119.5,119.5
2023-12-14,120.0,120.5,119.0,119.5,119.625
2023-12-15,119.5,120.0,118.0,118.5,119.7
2023-12-18,118.5,119.0,118.0,118.5,119.725
2023-12-19,118.0,118.5,118.0,118.5,119.75
2023-12-20,118.5,119.0,118.0,118.5,119.775
2023-12-21,118.5,118.5,117.5,118.0,119.75
2023-12-22,118.5,118.5,117.5,117.5,119.675
2023-12-25,118.0,118.5,117.5,118.0,119.575
2023-12-26,118.0,119.0,118.0,119.0,119.55
2023-12-27,118.5,119.5,118.5,119.5,119.525
2023-12-28,119.0,120.0,119.0,120.0,119.55
2023-12-29,120.0,120.5,119.5,120.0,119.55
2024-01-02,120.0,120.5,119.5,120.5,119.525
2024-01-03,120.0,120.5,119.0,120.0,119.45
2024-01-04,119.5,120.0,119.0,119.0,119.3
2024-01-05,119.5,119.5,119.0,119.5,119.225
2024-01-08,119.5,120.5,119.0,120.5,119.225
2024-01-09,120.5,120.5,120.0,120.0,119.225
2024-01-10,120.0,120.5,120.0,120.0,119.225
2024-01-11,120.0,120.5,120.0,120.5,119.275
2024-01-12,120.5,120.5,120.0,120.0,119.3
2024-01-15,120.0,121.0,120.0,120.5,119.4
2024-01-16,120.0,120.5,119.0,119.0,119.425
2024-01-17,119.0,119.5,118.5,118.5,119.425
2024-01-18,118.5,119.0,118.5,118.5,119.425
2024-01-19,118.5,120.0,118.5,119.0,119.475
2024-01-22,119.5,120.0,119.0,119.0,119.55
2024-01-23,119.5,120.0,119.0,119.5,119.625
2024-01-24,119.5,120.0,119.5,120.0,119.675
2024-01-25,120.0,120.5,119.5,120.0,119.7
2024-01-26,120.0,120.0,119.5,119.5,119.675
2024-01-29,119.5,120.5,119.5,120.0,119.675
2024-01-30,120.0,120.0,119.5,119.5,119.625
2024-01-31,119.0,119.5,119.0,119.0,119.575
2024-02-01,119.0,120.0,119.0,120.0,119.625
2024-02-02,120.0,120.5,119.5,120.5,119.675
2024-02-05,120.0,121.5,120.0,121.5,119.725
2024-02-15,121.5,122.0,121.0,121.0,119.775
2024-02-16,121.5,122.0,121.0,122.0,119.875
2024-02-19,121.5,122.5,121.5,122.0,119.95
2024-02-20,122.0,122.5,122.0,122.5,120.075
2024-02-21,122.5,123.0,122.5,122.5,120.175
2024-02-22,122.5,123.0,122.0,122.0,120.325
2024-02-23,122.0,122.5,122.0,122.0,120.5
2024-02-26,122.0,122.5,122.0,122.0,120.675
2024-02-27,122.0,122.5,120.5,121.0,120.775
2024-02-29,120.0,121.0,120.0,120.5,120.85
2024-03-01,120.5,121.5,120.5,121.0,120.925
2024-03-04,121.0,122.0,121.0,121.5,121.0
2024-03-05,121.5,122.0,121.0,121.0,121.05
2024-03-06,121.0,122.0,121.0,121.5,121.15
2024-03-07,121.0,121.5,121.0,121.0,121.2
2024-03-08,120.5,121.0,120.5,120.5,121.25
2024-03-11,120.5,121.5,120.5,121.5,121.375
2024-03-12,122.0,122.0,121.5,121.5,121.45
2024-03-13,121.0,121.5,121.0,121.0,121.475
2024-03-14,121.0,122.0,121.0,122.0,121.5
2024-03-15,122.0,122.5,121.5,122.5,121.575
2024-03-18,122.5,123.0,122.0,123.0,121.625
2024-03-19,122.5,123.5,122.0,123.0,121.675
2024-03-20,122.5,124.0,122.5,123.0,121.7
2024-03-21,123.0,124.0,122.5,123.5,121.75
2024-03-22,123.0,124.0,123.0,124.0,121.85
2024-03-25,123.5,124.5,123.5,124.5,121.975
2024-03-26,124.5,125.5,124.0,125.5,122.15
2024-03-27,125.5,127.0,125.5,127.0,122.45
2024-03-28,126.5,127.0,125.0,125.5,122.7
2024-03-29,125.5,127.0,125.0,126.0,122.95
2024-04-01,126.0,127.0,125.5,126.5,123.2
2024-04-02,126.5,127.0,126.0,126.5,123.475
2024-04-03,126.5,126.5,125.0,125.0,123.65
2024-04-08,125.0,126.5,125.0,126.5,123.925
2024-04-09,126.0,126.5,125.5,125.5,124.175
2024-04-10,125.5,126.0,125.5,126.0,124.4
2024-04-11,125.5,126.5,125.0,126.5,124.65
2024-04-12,125.5,126.5,125.5,125.5,124.875
2024-04-15,125.5,126.5,125.5,126.0,125.075
2024-04-16,125.5,126.0,124.0,124.5,125.175
2024-04-17,125.0,125.0,123.5,123.5,125.2
2024-04-18,123.5,124.5,123.0,124.0,125.25
2024-04-19,123.5,124.0,122.5,123.0,125.25
2024-04-22,123.5,125.5,123.0,125.5,125.35
2024-04-23,125.5,126.0,125.0,125.0,125.4
2024-04-24,125.5,126.0,124.0,124.5,125.4
2024-04-25,125.0,125.0,123.5,123.5,125.3
2024-04-26,123.5,124.5,123.5,123.5,125.125
2024-04-29,124.0,125.5,124.0,124.5,125.075
2024-04-30,124.5,125.0,124.0,124.0,124.975
2024-05-02,124.0,125.0,123.5,124.0,124.85
2024-05-03,124.0,125.0,124.0,124.0,124.725
2024-05-06,124.5,125.0,124.0,124.5,124.7
2024-05-07,124.5,125.5,124.5,125.5,124.65
