date,open,high,low,close,SMA_20
2023-12-06,118.0,118.0,115.5,117.0,113.575
2023-12-07,116.5,116.5,115.0,115.5,113.9
2023-12-08,116.5,118.5,116.0,118.5,114.375
2023-12-11,120.0,122.0,119.0,122.0,115.05
2023-12-12,122.0,130.5,121.5,129.0,115.8
2023-12-13,129.5,129.5,126.5,129.5,116.5
2023-12-14,130.0,131.0,127.5,129.0,117.1
2023-12-15,130.5,134.5,130.0,134.0,118.05
2023-12-18,138.5,144.5,136.0,141.5,119.425
2023-12-19,143.5,147.0,142.0,147.0,121.1
2023-12-20,147.5,148.0,144.5,148.0,122.9
2023-12-21,148.5,153.0,146.5,152.0,124.9
2023-12-22,152.5,153.5,149.5,153.0,126.9
2023-12-25,146.0,147.5,140.5,142.0,128.325
2023-12-26,142.5,147.5,142.0,146.5,129.95
2023-12-27,149.0,151.5,147.0,147.0,131.7
2023-12-28,148.0,148.0,142.0,143.0,133.25
2023-12-29,143.0,144.5,141.5,143.5,134.7
2024-01-02,151.0,155.0,148.0,151.0,136.325
2024-01-03,154.5,156.0,151.5,155.0,138.2
2024-01-04,158.0,165.0,156.5,161.0,140.4
2024-01-05,163.0,164.0,160.0,162.5,142.75
2024-01-08,163.0,163.0,157.5,160.5,144.85
2024-01-09,154.0,155.0,149.5,151.5,146.325
2024-01-10,150.5,151.0,146.0,148.0,147.275
2024-01-11,148.5,151.5,148.0,149.0,148.25
2024-01-12,153.5,157.0,152.5,156.5,149.625
2024-01-15,157.5,161.0,156.0,158.5,150.85
2024-01-16,159.0,160.0,153.0,153.5,151.45
2024-01-17,154.0,156.5,149.5,152.5,151.725
2024-01-18,154.0,158.0,152.0,158.0,152.225
2024-01-19,158.0,158.5,153.5,155.0,152.375
2024-01-22,151.0,152.5,148.5,152.5,152.35
2024-01-23,153.0,155.5,152.0,152.5,152.875
2024-01-24,153.5,157.0,152.5,153.5,153.225
2024-01-25,153.0,153.5,151.0,151.5,153.45
2024-01-26,152.0,154.0,150.0,151.0,153.85
2024-01-29,150.5,152.0,150.0,151.5,154.25
2024-01-30,152.0,153.0,150.5,151.5,154.275
2024-01-31,152.0,153.5,150.0,150.5,154.05
2024-02-01,151.5,157.0,151.5,157.0,153.85
2024-02-02,154.0,154.0,150.0,150.0,153.225
2024-02-05,151.0,152.5,150.0,152.0,152.8
2024-02-15,147.0,149.0,146.0,149.0,152.675
2024-02-16,151.0,153.0,148.0,148.0,152.675
2024-02-19,149.0,149.5,147.0,149.0,152.675
2024-02-20,151.0,155.0,150.0,153.5,152.525
2024-02-21,154.5,158.0,154.0,155.0,152.35
2024-02-22,156.0,163.0,154.0,162.5,152.8
2024-02-23,163.5,164.5,158.5,159.5,153.15
2024-02-26,160.0,160.5,158.0,160.0,153.25
2024-02-27,160.0,162.5,159.0,159.5,153.475
2024-02-29,162.0,166.5,161.5,165.5,154.125
2024-03-01,165.5,168.5,162.5,165.0,154.75
2024-03-04,164.5,173.0,161.5,172.0,155.675
2024-03-05,171.5,177.5,171.0,173.5,156.775
2024-03-06,173.0,175.0,170.5,171.5,157.8
2024-03-07,172.0,178.0,172.0,177.5,159.1
2024-03-08,180.0,187.5,175.5,179.5,160.5
2024-03-11,182.0,184.0,178.0,180.0,161.975
2024-03-12,181.0,188.0,178.0,187.5,163.5
2024-03-13,189.5,194.5,189.0,191.0,165.55
2024-03-14,192.0,193.0,179.5,183.5,167.125
2024-03-15,170.0,172.5,165.5,166.5,168.0
2024-03-18,167.0,167.0,161.0,164.5,168.825
2024-03-19,166.5,177.0,165.5,177.0,170.225
2024-03-20,179.0,186.0,174.5,176.0,171.35
2024-03-21,181.0,181.5,174.0,175.0,172.35
2024-03-22,176.5,177.0,168.0,170.0,172.725
2024-03-25,172.0,176.0,169.5,173.5,173.425
2024-03-26,173.0,175.5,168.0,171.5,174.0
2024-03-27,174.5,177.0,172.0,175.5,174.8
2024-03-28,178.0,179.5,170.5,176.0,175.325
2024-03-29,176.5,177.5,172.0,172.0,175.675
2024-04-01,172.0,172.0,167.5,167.5,175.45
2024-04-02,167.5,168.5,162.0,165.5,175.05
2024-04-03,164.0,167.5,164.0,165.0,174.725
2024-04-08,166.0,169.0,165.0,168.0,174.25
2024-04-09,169.0,172.5,168.0,171.0,173.825
2024-04-10,172.0,173.0,169.0,169.0,173.275
2024-04-11,169.0,176.0,168.5,175.0,172.65
2024-04-12,175.0,177.5,174.0,176.5,171.925
2024-04-15,176.5,180.0,171.0,178.0,171.65
2024-04-16,176.5,177.5,170.0,170.5,171.85
2024-04-17,172.0,174.0,169.0,170.5,172.15
2024-04-18,170.5,172.0,168.0,168.0,171.7
2024-04-19,170.0,179.0,169.5,172.5,171.525
2024-04-22,175.0,183.0,174.0,174.0,171.475
2024-04-23,175.0,177.0,172.0,173.5,171.65
2024-04-24,176.0,180.5,173.5,180.0,171.975
2024-04-25,179.5,182.0,177.5,181.0,172.45
2024-04-26,182.0,190.0,180.5,187.0,173.025
2024-04-29,193.0,193.5,188.0,191.5,173.8
2024-04-30,191.0,191.5,185.5,189.5,174.675
2024-05-02,190.0,191.5,181.0,181.5,175.375
2024-05-03,182.0,183.0,178.5,180.0,176.1
2024-05-06,181.0,184.5,178.5,180.5,176.875
2024-05-07,181.0,185.0,178.0,178.0,177.375
2024-05-08,179.0,181.5,172.0,172.5,177.45
2024-05-09,176.0,181.0,175.0,177.5,177.875
2024-05-10,180.5,195.0,180.0,193.5,178.8
2024-05-13,201.0,210.0,201.0,205.5,180.25
2024-05-14,206.0,225.0,204.0,215.0,182.1
2024-05-15,206.0,208.0,202.0,203.5,183.75
2024-05-16,205.5,217.0,204.0,217.0,186.075
2024-05-17,219.5,220.5,210.5,210.5,188.2
2024-05-20,216.0,222.0,210.5,212.5,190.2
2024-05-21,213.5,213.5,205.5,208.0,191.9
2024-05-22,207.5,211.0,205.0,209.0,193.675
2024-05-23,209.5,212.0,208.5,209.0,195.125
2024-05-24,212.0,221.0,212.0,219.5,197.05
2024-05-27,224.0,229.5,216.5,223.0,198.85
2024-05-28,225.5,228.0,218.5,218.5,200.2
2024-05-29,222.5,227.5,217.0,218.0,201.625
2024-05-30,219.0,221.0,215.0,218.5,203.475
2024-05-31,221.0,226.0,210.0,210.5,205.0
2024-06-03,216.5,218.0,211.0,215.5,206.75
2024-06-04,214.0,214.5,210.0,211.0,208.4
2024-06-05,213.0,221.0,213.0,217.0,210.625
2024-06-06,221.0,222.5,216.5,222.0,212.85
2024-06-07,221.0,222.5,216.5,218.0,214.075
2024-06-11,220.0,222.0,196.5,197.5,213.675
2024-06-12,196.0,198.0,186.0,191.5,212.5
2024-06-13,197.5,199.5,191.0,192.5,211.95
2024-06-14,194.0,200.0,193.0,199.0,211.05
2024-06-17,200.0,203.5,197.0,200.0,210.525
2024-06-18,202.0,202.5,198.0,199.0,209.85
2024-06-19,200.0,204.5,199.5,200.5,209.475
2024-06-20,203.0,205.5,202.0,204.5,209.25
2024-06-21,208.0,210.0,203.5,204.0,209.0
2024-06-24,204.0,205.5,200.0,201.0,208.075
2024-06-25,204.5,205.0,200.0,202.0,207.025
2024-06-26,203.0,203.0,200.0,200.0,206.1
2024-06-27,190.5,196.5,190.0,194.5,204.925
2024-06-28,195.5,196.5,193.0,193.0,203.65
2024-07-01,195.0,197.0,191.0,192.0,202.725
2024-07-02,194.0,195.0,190.5,190.5,201.475
2024-07-03,192.5,197.0,191.0,191.0,200.475
2024-07-04,193.5,193.5,188.0,188.5,199.05
2024-07-05,189.0,189.5,184.0,184.0,197.15
2024-07-08,177.0,178.0,170.5,175.5,195.025
2024-07-09,181.0,182.5,177.0,178.0,194.05
2024-07-10,179.5,181.0,176.0,177.0,193.325
2024-07-11,178.5,179.0,176.0,176.0,192.5
2024-07-12,174.0,175.0,171.0,173.5,191.225
2024-07-15,173.0,175.0,170.5,173.5,189.9
2024-07-16,174.5,175.5,171.0,171.5,188.525
2024-07-17,171.5,172.0,167.0,172.0,187.1
2024-07-18,174.0,174.5,171.0,173.0,185.525
2024-07-19,172.5,172.5,167.0,167.0,183.675
2024-07-22,163.0,164.0,158.5,162.0,181.725
2024-07-23,164.0,169.0,162.5,167.0,179.975
2024-07-26,163.0,165.5,161.0,165.5,178.25
2024-07-29,166.5,166.5,161.0,162.0,176.625
2024-07-30,165.0,167.0,163.0,167.0,175.325
2024-07-31,166.0,170.5,165.5,170.5,174.25
2024-08-01,172.0,175.5,170.0,175.0,173.475
2024-08-02,172.0,177.0,171.0,171.0,172.475
2024-08-05,166.0,166.0,158.0,160.5,171.075
2024-08-06,165.0,173.0,163.0,165.5,170.15
2024-08-07,167.5,177.0,165.0,177.0,170.225
2024-08-08,175.0,175.5,170.5,172.5,169.95
2024-08-09,178.5,180.0,170.0,173.0,169.75
2024-08-12,174.5,181.0,173.5,180.0,169.95
2024-08-13,182.0,182.0,176.0,178.5,170.2
2024-08-14,180.5,184.5,180.0,181.5,170.6
2024-08-15,181.5,186.5,181.0,185.5,171.3
2024-08-16,187.0,187.0,183.5,186.0,172.0
2024-08-19,186.5,187.0,184.5,187.0,172.7
2024-08-20,189.5,192.0,187.5,188.5,173.775
2024-08-21,188.5,190.0,186.0,187.5,175.05
2024-08-22,187.5,189.0,187.0,189.0,176.15
2024-08-23,189.5,191.0,188.0,189.5,177.35
2024-08-26,189.5,193.0,188.0,189.0,178.7
2024-08-27,189.5,190.0,182.5,183.5,179.525
2024-08-28,183.5,184.0,181.0,183.0,180.15
2024-08-29,182.5,184.5,181.5,184.5,180.625
2024-08-30,185.5,188.0,184.5,188.0,181.475
2024-09-02,188.0,188.0,181.0,182.0,182.55
2024-09-03,182.0,184.0,182.0,182.0,183.375
2024-09-04,176.5,180.5,173.0,178.5,183.45
2024-09-05,180.0,182.0,178.5,181.0,183.875
2024-09-06,180.0,181.5,178.0,180.0,184.225
2024-09-09,176.5,179.0,175.5,179.0,184.175
2024-09-10,180.5,181.5,176.0,177.5,184.125
2024-09-11,178.0,183.5,177.0,182.5,184.175
2024-09-12,185.0,186.0,183.0,184.5,184.125
2024-09-13,185.5,186.5,183.5,186.5,184.15
2024-09-16,185.0,186.0,183.0,184.5,184.025
2024-09-18,184.5,189.0,184.5,187.0,183.95
2024-09-19,187.5,190.0,186.5,190.0,184.075
2024-09-20,192.0,192.0,188.0,189.0,184.075
2024-09-23,190.0,195.0,189.0,195.0,184.35
2024-09-24,197.0,205.0,196.5,204.0,185.1
2024-09-25,205.5,209.5,204.0,209.5,186.4
2024-09-26,210.5,214.5,205.0,206.0,187.55
2024-09-27,209.0,212.0,206.5,212.0,188.925
2024-09-30,210.0,210.0,198.5,201.0,189.575
2024-10-01,204.0,207.0,203.0,204.5,190.7
2024-10-04,185.5,189.5,185.0,186.0,190.9
2024-10-07,186.0,188.0,183.0,188.0,191.375
2024-10-08,187.5,189.0,187.0,189.0,191.775
2024-10-09,188.5,188.5,183.5,183.5,191.95
2024-10-11,185.5,187.0,185.0,186.0,192.3
2024-10-14,186.5,188.0,186.0,187.0,192.775
2024-10-15,188.5,189.5,187.0,187.5,193.025
2024-10-16,187.5,191.5,186.0,189.5,193.275
2024-10-17,190.0,198.0,190.0,196.5,193.775
2024-10-18,196.5,198.0,195.0,196.5,194.375
2024-10-21,198.0,205.0,197.0,204.0,195.225
2024-10-22,205.5,209.0,202.0,206.0,196.025
2024-10-23,206.5,208.0,204.5,205.5,196.85
2024-10-24,205.0,208.0,201.0,205.0,197.35
2024-10-25,205.5,209.0,205.5,207.5,197.525
2024-10-28,211.0,211.5,205.5,206.0,197.35
2024-10-29,205.0,205.0,202.0,204.5,197.275
2024-10-30,205.0,208.5,204.5,205.5,196.95
2024-11-01,207.0,213.5,206.5,213.0,197.55
2024-11-04,214.0,214.5,208.5,210.5,197.85
2024-11-05,211.5,219.0,210.5,217.5,199.425
2024-11-06,217.5,218.0,214.0,217.0,200.875
2024-11-07,212.5,216.0,210.0,214.5,202.15
2024-11-08,217.0,221.0,216.5,218.0,203.875
2024-11-11,220.5,221.0,217.5,220.5,205.6
2024-11-12,219.5,223.0,218.5,220.5,207.275
2024-11-13,222.0,222.5,217.0,219.5,208.875
2024-11-14,221.0,223.0,218.0,220.0,210.4
2024-11-15,221.5,229.5,221.0,227.5,211.95
2024-11-18,226.5,227.5,224.0,224.5,213.35
2024-11-19,225.5,236.0,224.0,236.0,214.95
2024-11-20,238.0,241.5,233.0,233.5,216.325
2024-11-21,235.5,241.0,234.5,239.0,218.0
2024-11-22,235.5,239.5,233.0,236.0,219.55
2024-11-25,237.0,237.5,226.0,228.0,220.575
2024-11-26,225.0,230.5,224.0,229.5,221.75
2024-11-27,226.0,227.5,213.0,214.0,222.225
2024-11-28,214.0,219.0,212.5,217.0,222.8
2024-11-29,220.0,222.0,216.0,217.0,223.0
2024-12-02,220.0,222.5,219.0,221.0,223.525
2024-12-03,222.5,229.5,221.5,229.0,224.1
2024-12-04,229.0,230.0,225.0,230.0,224.75
2024-12-05,228.5,229.0,226.0,226.0,225.325
2024-12-06,228.5,232.0,228.0,228.0,225.825
2024-12-09,231.5,238.0,231.0,235.5,226.575
2024-12-10,232.5,234.5,230.0,231.0,227.1
2024-12-11,230.5,233.0,227.0,227.0,227.475
2024-12-12,228.0,230.5,225.0,227.0,227.825
2024-12-13,228.0,232.0,227.0,230.0,227.95
2024-12-16,232.5,233.0,223.0,226.0,228.025
2024-12-17,228.0,233.0,227.5,231.0,227.775
2024-12-18,229.5,232.0,226.0,229.0,227.55
2024-12-19,227.5,233.0,227.0,229.5,227.075
2024-12-20,231.5,233.5,228.5,230.5,226.8
2024-12-23,230.0,230.5,225.0,228.0,226.8
2024-12-24,230.0,236.0,228.0,232.0,226.925
2024-12-25,233.0,233.5,229.0,231.5,227.8
2024-12-26,231.5,232.5,228.0,231.0,228.5
2024-12-27,232.5,233.0,226.0,226.0,228.95
2024-12-30,226.5,229.5,223.5,225.5,229.175
2024-12-31,225.5,227.5,224.5,225.0,228.975
2025-01-02,226.5,230.0,226.0,227.0,228.825
2025-01-03,230.0,232.5,228.0,231.5,229.1
2025-01-06,231.0,232.5,228.5,229.5,229.175
2025-01-07,230.0,230.0,227.0,228.5,228.825
2025-01-08,227.5,231.0,226.5,229.0,228.725
2025-01-09,228.0,228.0,212.0,212.0,227.975
2025-01-10,210.0,215.0,205.5,214.0,227.325
2025-01-13,211.0,213.0,205.0,205.0,226.075
2025-01-14,205.5,211.0,205.5,208.5,225.2
2025-01-15,208.5,209.0,203.0,203.0,223.8
2025-01-16,203.0,204.5,197.5,202.0,222.45
2025-01-17,200.0,203.0,198.5,202.5,221.1
2025-01-20,200.0,200.5,198.0,199.5,219.55
2025-01-21,200.0,204.0,199.5,201.0,218.2
2025-01-22,202.0,204.5,200.5,204.5,216.825
2025-02-03,200.0,206.5,199.5,202.5,215.375
2025-02-04,203.5,203.5,194.0,195.5,213.6
2025-02-05,201.0,206.0,200.0,205.0,212.55
2025-02-06,203.5,205.0,203.5,205.0,211.525
2025-02-07,206.5,207.5,203.5,206.0,210.575
2025-02-10,207.0,209.0,205.5,207.0,209.575
2025-02-11,209.5,212.5,208.0,212.5,208.625
2025-02-12,216.0,217.5,212.0,212.5,207.775
2025-02-13,211.5,216.0,210.5,215.5,207.125
2025-02-14,214.0,216.0,211.0,211.5,206.25
2025-02-17,213.0,216.0,211.0,216.0,206.45
2025-02-18,215.5,218.0,213.5,218.0,206.65
2025-02-19,218.5,218.5,215.5,217.5,207.275
2025-02-20,217.5,219.0,213.5,213.5,207.525
2025-02-21,214.0,215.5,213.0,213.0,208.025
2025-02-24,212.5,221.5,212.0,221.5,209.0
2025-02-25,221.5,222.0,218.5,220.5,209.9
2025-02-26,223.0,224.5,219.5,219.5,210.9
2025-02-27,220.0,222.5,216.0,216.0,211.65
2025-03-03,213.5,218.0,213.0,218.0,212.325
2025-03-04,216.0,219.0,214.0,219.0,213.15
2025-03-05,219.0,220.0,216.5,219.5,214.35
2025-03-06,219.5,221.5,219.0,221.0,215.15
2025-03-07,222.0,228.5,221.0,227.0,216.25
2025-03-10,225.0,227.0,223.0,224.5,217.175
2025-03-11,224.5,229.0,222.5,226.5,218.15
2025-03-12,227.0,233.0,225.0,228.5,218.95
2025-03-13,230.5,233.0,228.0,230.5,219.85
2025-03-14,226.0,229.0,219.5,220.0,220.075
2025-03-17,221.5,231.0,217.5,230.5,221.025
2025-03-18,229.5,233.0,227.5,232.0,221.825
2025-03-19,231.5,232.0,226.5,228.5,222.35
2025-03-20,229.0,229.5,227.5,229.5,222.95
2025-03-21,229.0,229.5,227.0,227.5,223.65
2025-03-24,228.5,229.5,227.0,228.0,224.4
2025-03-25,229.0,230.0,228.0,229.5,224.8
2025-03-26,230.0,230.5,229.0,230.0,225.275
2025-03-27,229.0,230.5,225.0,226.5,225.625
2025-03-28,223.0,226.5,222.0,223.5,226.0
2025-03-31,219.5,223.0,218.5,220.5,226.125
2025-04-01,221.5,227.0,220.5,226.5,226.5
2025-04-02,227.0,227.0,225.5,227.0,226.875
2025-04-07,204.5,204.5,204.5,204.5,226.05
2025-04-08,187.0,193.5,184.5,190.0,224.2
2025-04-09,183.5,187.0,171.0,171.0,221.525
2025-04-10,188.0,188.0,188.0,188.0,219.6
2025-04-11,184.0,206.5,179.5,206.5,218.5
2025-04-14,215.0,224.5,208.0,210.0,217.475
2025-04-15,213.5,216.5,211.0,214.0,217.175
2025-04-16,211.5,213.5,208.5,213.0,216.3
2025-04-17,211.5,212.0,206.5,207.0,215.05
2025-04-18,208.5,214.0,207.0,207.5,214.0
2025-04-21,200.0,204.0,198.0,201.5,212.6
2025-04-22,198.5,201.5,197.5,200.0,211.225
2025-04-23,204.0,209.0,203.0,205.5,210.1
2025-04-24,207.5,208.5,205.0,205.0,208.875
2025-04-25,208.5,209.0,203.0,204.5,207.6
2025-04-28,206.5,207.0,204.5,205.0,206.525
2025-04-29,206.0,208.5,204.0,207.5,205.725
2025-04-30,206.5,207.0,204.5,206.5,205.025
2025-05-02,208.0,213.5,206.5,210.0,204.2
2025-05-05,210.0,210.0,206.0,206.5,203.175
2025-05-06,206.5,209.5,205.5,209.0,203.4
2025-05-07,207.5,208.0,205.5,206.0,204.2
2025-05-08,205.5,208.0,205.5,207.0,206.0
2025-05-09,209.0,211.0,209.0,211.0,207.15
2025-05-12,214.5,217.5,214.0,217.5,207.7
2025-05-13,237.0,238.0,228.0,232.5,208.825
2025-05-14,234.5,245.0,232.5,242.5,210.25
2025-05-15,246.0,252.0,242.5,245.5,211.875
2025-05-16,247.0,265.0,245.5,260.5,214.55
2025-05-19,260.0,263.0,254.0,254.5,216.9
2025-05-20,255.0,258.0,252.0,257.5,219.7
2025-05-21,256.5,258.5,254.0,256.5,222.525
2025-05-22,254.5,262.5,252.0,260.0,225.25
2025-05-23,261.0,265.0,254.0,256.0,227.8
2025-05-26,255.5,258.0,253.0,253.0,230.225
2025-05-27,254.0,255.5,248.5,253.0,232.625
2025-05-28,255.0,255.0,247.0,249.0,234.7
2025-05-29,247.5,249.0,243.0,244.5,236.6
2025-06-02,246.5,247.0,243.0,247.0,238.45
2025-06-03,247.0,252.5,246.0,252.5,240.75
2025-06-04,254.0,256.0,249.0,251.5,242.875
2025-06-05,250.0,250.5,238.0,238.0,244.475
2025-06-06,239.5,242.0,235.0,236.0,245.925
2025-06-09,235.0,238.5,231.0,234.0,247.075
2025-06-10,234.5,236.5,234.0,236.5,248.025
2025-06-11,237.0,241.5,236.5,241.5,248.475
2025-06-12,242.5,242.5,237.5,238.0,248.25
2025-06-13,239.0,242.5,238.5,239.0,247.925
2025-06-16,241.0,242.5,238.5,242.0,247.0
2025-06-17,242.0,245.0,239.0,245.0,246.525
2025-06-18,246.0,248.0,244.0,246.5,245.975
2025-06-19,214.5,217.5,212.5,212.5,243.775
2025-06-20,213.5,213.5,207.5,207.5,241.15
2025-06-23,206.0,207.0,204.0,205.0,238.6
2025-06-24,208.0,210.5,207.0,209.0,236.4
2025-06-25,208.5,209.5,205.5,205.5,234.025
2025-06-26,207.0,209.0,205.0,205.0,231.825
2025-06-27,206.5,207.5,205.0,205.5,229.875
2025-06-30,206.5,206.5,199.0,199.0,227.475
2025-07-01,200.5,204.5,199.0,199.0,224.8
2025-07-02,200.0,202.0,199.5,201.0,222.275
2025-07-03,203.5,204.5,202.0,203.0,220.525
2025-07-04,204.0,205.5,200.5,200.5,218.75
2025-07-07,200.5,200.5,193.5,195.5,216.825
2025-07-08,196.0,197.0,195.0,195.0,214.75
2025-07-09,196.5,199.0,195.5,198.0,212.575
2025-07-10,198.0,198.0,194.5,195.0,210.425
2025-07-11,195.5,198.0,195.5,196.5,208.3
2025-07-14,197.5,201.5,195.0,201.5,206.275
2025-07-15,202.5,203.0,198.5,199.5,204.0
2025-07-16,201.0,205.0,198.5,201.0,201.725
2025-07-17,203.0,203.5,200.5,202.0,201.2
2025-07-18,202.0,203.0,200.0,200.0,200.825
2025-07-21,199.0,200.0,197.0,197.5,200.45
2025-07-22,199.0,200.5,196.0,196.0,199.8
2025-07-23,197.0,199.5,197.0,197.5,199.4
2025-07-24,200.0,203.0,199.5,201.5,199.225
2025-07-25,202.5,204.0,202.0,202.0,199.05
2025-07-28,202.0,202.5,199.5,200.0,199.1
2025-07-29,199.5,201.0,198.5,198.5,199.075
2025-07-30,199.0,200.5,198.5,199.5,199.0
2025-07-31,200.0,200.5,197.5,198.0,198.75
2025-08-01,196.5,200.5,195.5,199.5,198.7
2025-08-04,197.5,197.5,195.5,196.5,198.75
2025-08-05,197.5,198.0,196.0,196.0,198.8
2025-08-06,197.0,197.5,196.0,196.0,198.7
2025-08-07,196.0,197.0,194.5,194.5,198.675
2025-08-08,195.5,198.0,195.0,197.5,198.725
2025-08-11,197.5,197.5,194.0,195.0,198.4
2025-08-12,195.5,198.5,195.5,198.0,198.325
2025-08-13,199.5,199.5,196.5,197.0,198.125
2025-08-14,198.0,199.5,197.5,199.0,197.975
2025-08-15,199.0,199.5,197.0,198.0,197.875
2025-08-18,198.5,199.5,196.5,197.5,197.875
2025-08-19,197.0,197.0,194.5,194.5,197.8
2025-08-20,194.5,195.0,190.5,192.5,197.55
2025-08-21,193.5,195.5,193.0,194.0,197.175
2025-08-22,194.0,194.0,190.5,190.5,196.6
2025-08-25,191.0,191.0,187.5,189.0,196.05
2025-08-26,188.5,190.0,187.0,188.5,195.55
2025-08-27,188.5,189.5,187.0,188.0,194.975
2025-08-28,189.0,192.5,188.0,188.0,194.475
2025-08-29,188.5,188.5,185.5,185.5,193.775
2025-09-01,187.0,188.0,184.0,184.0,193.15
2025-09-02,184.5,185.5,182.5,183.0,192.5
2025-09-03,183.0,184.5,182.0,183.0,191.85
2025-09-04,183.5,186.5,183.0,185.0,191.375
2025-09-05,186.5,187.0,185.0,186.5,190.825
2025-09-08,186.5,188.0,185.5,186.5,190.4
2025-09-09,187.0,187.5,184.5,184.5,189.725
2025-09-10,185.0,186.5,184.0,185.5,189.15
2025-09-11,186.5,186.5,183.0,183.0,188.35
2025-09-12,183.0,186.0,183.0,185.5,187.725
2025-09-15,186.0,186.0,183.5,183.5,187.025
2025-09-16,184.5,185.5,183.5,183.5,186.475
2025-09-17,183.5,186.5,183.0,183.5,186.025
2025-09-18,185.0,185.0,183.5,184.5,185.55
